AgentType;TaskName;Distance;Collisions;Collisions_Medicine distribution;Collisions_Undergoing triage;Collisions_monitoring patients;Collisions_Patient round;Collisions_Supporting family member;Collisions_Writing report;Collisions_Monitoring patients;Collisions_Wheeling patient on a stretcher;Collisions_Bringing wheelchair;Collisions_Cleaner;Collisions_Admitting patient in waiting area;Duration;pos0x;pos0y;pos0z;pos1x;pos1y;pos1z;pos2x;pos2y;pos2z;pos3x;pos3y;pos3z;pos4x;pos4y;pos4z;pos5x;pos5y;pos5z;pos6x;pos6y;pos6z;pos7x;pos7y;pos7z;pos8x;pos8y;pos8z;pos9x;pos9y;pos9z;pos10x;pos10y;pos10z;pos11x;pos11y;pos11z;pos12x;pos12y;pos12z;pos13x;pos13y;pos13z;pos14x;pos14y;pos14z;pos15x;pos15y;pos15z;pos16x;pos16y;pos16z;pos17x;pos17y;pos17z;pos18x;pos18y;pos18z;pos19x;pos19y;pos19z;pos20x;pos20y;pos20z;pos21x;pos21y;pos21z;pos22x;pos22y;pos22z;pos23x;pos23y;pos23z;pos24x;pos24y;pos24z;pos25x;pos25y;pos25z;pos26x;pos26y;pos26z;pos27x;pos27y;pos27z;pos28x;pos28y;pos28z;pos29x;pos29y;pos29z;pos30x;pos30y;pos30z;pos31x;pos31y;pos31z;pos32x;pos32y;pos32z;pos33x;pos33y;pos33z;pos34x;pos34y;pos34z;pos35x;pos35y;pos35z;pos36x;pos36y;pos36z;pos37x;pos37y;pos37z;pos38x;pos38y;pos38z;pos39x;pos39y;pos39z;pos40x;pos40y;pos40z;pos41x;pos41y;pos41z;pos42x;pos42y;pos42z;pos43x;pos43y;pos43z;pos44x;pos44y;pos44z;pos45x;pos45y;pos45z;pos46x;pos46y;pos46z;pos47x;pos47y;pos47z;pos48x;pos48y;pos48z;pos49x;pos49y;pos49z;pos50x;pos50y;pos50z;pos51x;pos51y;pos51z;pos52x;pos52y;pos52z;pos53x;pos53y;pos53z;pos54x;pos54y;pos54z;pos55x;pos55y;pos55z;pos56x;pos56y;pos56z;pos57x;pos57y;pos57z;pos58x;pos58y;pos58z;pos59x;pos59y;pos59z;pos60x;pos60y;pos60z;pos61x;pos61y;pos61z;pos62x;pos62y;pos62z;pos63x;pos63y;pos63z;pos64x;pos64y;pos64z;pos65x;pos65y;pos65z;pos66x;pos66y;pos66z;pos67x;pos67y;pos67z
Nurse;Medicine distribution;68.7816;1;1;0;0;0;0;0;0;0;1;0;0;63.55418;-12.98075;0.5166667;-13.69986;-12.20234;0.5166667;-15.58828;-11.78039;0.5166667;-17.53711;-11.44027;0.5166667;-19.49995;-10.68106;0.5166667;-21.29298;-9.98338;0.5166667;-23.19284;-9.677553;0.5166667;-25.11989;-9.717931;0.5166667;-27.15784;-9.734924;0.5166667;-29.16197;-9.79524;0.5166667;-31.15684;-10.76635;0.5166667;-30.86721;-11.88;0.5333334;-29.474;-11.88;0.5333334;-29.474;-11.88;0.5333334;-29.474;-11.88;0.5333334;-29.474;-11.88;0.5333334;-29.474;-11.86683;0.5333334;-29.44165;-10.68053;0.5166667;-30.93229;-9.444862;0.5166667;-30.75098;-9.361382;0.5166667;-28.7383;-9.214543;0.5166667;-26.67957;-9.1379;0.5166667;-24.67997;-8.97518;0.5166667;-22.56209;-8.90841;0.5166667;-20.5406;-8.756613;0.5166667;-18.45751;-8.704385;0.5166667;-16.42364;-8.646184;0.5166667;-14.33064;-8.595821;0.5166667;-12.32087;-8.467708;0.5166667;-10.2129;-8.462153;0.5166667;-8.195884;-9.013948;0.5166667;-6.57447;-8.985001;0.5166667;-6.599999;-8.985001;0.5166667;-6.599999;-8.985001;0.5166667;-6.599999;-8.985001;0.5166667;-6.599999;-8.560165;0.5166667;-6.940491;-9.049562;0.5166667;-8.065544;-11.14149;0.5166667;-8.325733;-13.19825;0.5166667;-8.674331;-15.30456;0.5166667;-9.031554;-17.3155;0.5166667;-9.357203;-18.90093;0.5166667;-9.589796;-19.67055;0.5166667;-11.53997;-17.58928;0.5166667;-11.74056;-15.48713;0.5166667;-11.94504;-13.32774;0.5166667;-13.0632;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Nurse;Medicine distribution;47.30321;1;0;0;0;0;0;0;0;0;0;0;0;62.65465;-12.97098;0.5166667;-13.79038;-12.18082;0.5166667;-15.65537;-12.79168;0.5166667;-17.15425;-13.69786;0.5166667;-18.91629;-14.46721;0.7103938;-20.72175;-15.49731;0.5166667;-22.1305;-15.49731;0.5166667;-22.1305;-15.49731;0.5166667;-22.1305;-15.49731;0.5166667;-22.1305;-15.49731;0.5166667;-22.1305;-15.44312;0.5166667;-22.07603;-14.42581;0.5166667;-20.52225;-14.58334;0.5166667;-18.78577;-16.21524;0.5166667;-19.39953;-17.71745;0.5166667;-20.65495;-18.99828;0.5166667;-22.19949;-20.20817;0.5166667;-23.80611;-20.32257;0.5166667;-25.62195;-19.73943;0.5166667;-27.51886;-20.0075;0.5166667;-29.50701;-20.06504;0.5166667;-30.13232;-20.05767;0.5166667;-30.14171;-20.11601;0.5166667;-30.03179;-20.09089;0.5166667;-30.12547;-20.09089;0.5166667;-30.12547;-19.94608;0.5166667;-28.93908;-19.82322;0.5166667;-26.9492;-20.36424;0.5166667;-24.98081;-19.8952;0.5166667;-23.2331;-18.58005;0.5166667;-21.62841;-17.18361;0.5166667;-20.31183;-15.38777;0.5166667;-18.92794;-13.64907;0.5166667;-17.61894;-11.85649;0.5166667;-15.9358;-12.49296;0.5166667;-14.09744;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Patient;Undergoing triage;30.94198;2;2;0;0;0;0;0;0;0;0;0;0;73.66338;-20.585;0.5166667;-43.81;-18.54123;0.5166667;-43.69595;-16.82055;0.5166667;-42.5516;-15.1806;0.5166667;-41.20807;-13.46822;0.5166667;-39.78101;-11.82003;0.5166667;-38.44146;-9.886261;0.5166667;-36.87639;-9.312778;0.5166667;-34.86541;-9.352352;0.5166667;-32.8313;-9.452403;0.5166667;-30.79039;-9.541562;0.5166667;-28.66995;-9.646119;0.5166667;-26.65929;-9.742904;0.5166667;-24.5903;-10.56114;0.5166667;-22.98427;-12.16231;0.5166667;-24.06359;-13.28095;0.5166667;-25.42033;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Physician;monitoring patients;79.32642;16;3;0;8;12;0;0;1;0;0;0;0;73.66311;-13.36557;0.5166667;-36.1319;-14.25547;0.5166667;-34.28571;-14.01951;0.5166667;-32.84116;-12.10873;0.5166667;-32.1539;-10.01701;0.5166667;-31.39145;-9.179373;0.5166667;-29.97066;-9.205218;0.5166667;-27.4473;-9.538857;0.5166667;-25.27125;-9.502445;0.5166667;-23.25924;-9.552298;0.5166667;-21.2165;-9.535971;0.5166667;-19.17233;-9.601516;0.5166667;-17.16002;-9.660938;0.5166667;-15.07752;-9.731265;0.5166667;-13.04916;-9.812122;0.5166667;-10.95189;-11.25938;0.5166667;-9.562829;-12.75794;0.5166667;-8.236989;-14.08194;0.5166667;-6.832496;-14.32233;0.5166667;-4.848859;-14.46667;0.9;-3.966667;-14.46667;0.9;-3.966667;-14.35817;0.5196514;-4.092736;-14.46667;0.9;-3.966667;-14.46667;0.9;-3.966667;-14.46667;0.9;-3.966667;-14.46667;0.9;-3.966667;-14.46667;0.9;-3.966667;-14.46667;0.9;-3.966667;-14.46667;0.9;-3.966667;-14.46542;0.5260806;-4.145131;-14.93434;0.5166667;-6.119411;-15.73675;0.5166667;-7.748232;-17.3606;0.5166667;-8.967092;-18.83735;0.5166667;-10.25321;-19.41622;0.5166667;-11.87305;-18.6691;0.5166667;-13.66768;-18.00972;0.5166667;-15.57453;-18.48045;0.5196747;-17.41218;-19.40033;0.5166667;-18.45373;-19.40033;0.5166667;-18.45373;-19.40033;0.5166667;-18.45373;-19.35436;0.5166667;-18.67226;-19.1412;0.5166667;-18.53333;-19.38229;0.5166667;-18.43208;-19.58817;0.5166667;-18.67914;-19.28752;0.5166667;-18.57469;-19.44655;0.5166667;-18.75523;-19.31722;0.5166667;-18.35399;-18.52114;0.5166667;-17.89916;-16.88854;0.5166667;-16.58918;-15.06459;0.5166667;-17.07306;-12.95227;0.5166667;-18.26963;-11.06371;0.5166667;-19.34874;-9.681543;0.5166667;-17.94052;-8.703218;0.5166667;-15.88615;-7.691562;0.5166667;-13.68132;-6.132331;0.5166667;-13.51236;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.971798;0.5166667;-14.22987;-7.031431;0.5166667;-13.51506
Physician;monitoring patients;59.26215;10;0;0;0;0;0;0;0;0;0;10;0;71.67799;-13.09;0.5166667;-36.034;-13.09;0.5166667;-36.034;-13.09;0.5166667;-36.034;-13.09;0.5166667;-36.034;-13.09;0.5166667;-36.034;-13.09;0.5166667;-36.034;-13.09;0.5166667;-36.034;-13.09;0.5166667;-36.034;-13.09;0.5166667;-36.034;-13.08131;0.5166667;-35.86128;-13.79791;0.5166667;-34.00707;-12.94525;0.5166667;-32.80003;-10.96581;0.5166667;-32.35168;-8.922208;0.5166667;-31.84942;-6.956957;0.6366093;-31.60839;-6.400001;0.9;-31.7;-6.419954;0.5245886;-31.88704;-6.402105;0.6025999;-31.80643;-6.400001;0.5792179;-31.81665;-6.457418;0.5192287;-31.91261;-6.429319;0.5307625;-31.83001;-6.468541;0.5286075;-31.81529;-6.414232;0.5254384;-31.8849;-6.408562;0.5293005;-31.85862;-6.400001;0.6443834;-31.79295;-7.3662;0.5166667;-31.56493;-7.718706;0.5166667;-32.90266;-6.024693;0.5166667;-34.0377;-5.5;0.5166667;-34.36667;-5.5;0.5166667;-34.36667;-5.5;0.5166667;-34.36667;-5.5;0.5166667;-34.36667;-5.5;0.5166667;-34.36667;-5.5;0.5166667;-34.36667;-5.5;0.5166667;-34.36667;-5.5;0.5166667;-34.36667;-5.5;0.5166667;-34.36667;-5.5;0.5166667;-34.36667;-6.323292;0.5166667;-33.83456;-8.093359;0.5166667;-32.63749;-8.509846;0.5166667;-30.49912;-8.971175;0.5166667;-28.06791;-9.387489;0.5166667;-25.87394;-9.807985;0.5166667;-23.65887;-10.90566;0.5166667;-21.82077;-12.2024;0.5166667;-20.18667;-13.53047;0.5166667;-18.51324;-14.84208;0.5166667;-16.75687;-16.15854;0.5166667;-15.12758;-17.49555;0.5166667;-13.47286;-19.0211;0.5166667;-11.58805;-19.74213;0.5166667;-9.70276;-19.50376;0.5166667;-7.28277;-19.26942;0.5166667;-5.020342;-19.2;0.5320322;-4.198999;-19.2;0.5320322;-4.198999;-19.2;0.5320322;-4.198999;-19.2;0.5320322;-4.198999;-19.2;0.5320322;-4.198999;-19.2;0.5320322;-4.198999;-19.2;0.5320322;-4.198999;-19.2;0.5320322;-4.198999;-19.2;0.5320322;-4.198999;-19.22792;0.5166667;-5.311569;-19.3327;0.5166667;-7.764238;-19.43957;0.5166667;-9.940482;-19.17486;0.5166667;-11.94289;NaN;NaN;NaN
Physician;monitoring patients;79.73752;15;2;0;8;10;0;0;3;0;0;0;0;71.46014;-13.65256;0.5166667;-35.47287;-13.95978;0.5166667;-33.87399;-12.86459;0.5166667;-33.05927;-10.9064;0.5166667;-32.6983;-9.746049;0.5166667;-31.49197;-9.74833;0.5166667;-29.03316;-9.751853;0.5166667;-26.7346;-9.666905;0.5166667;-24.71679;-9.686827;0.5166667;-22.67353;-9.653436;0.5166667;-20.54646;-9.683013;0.5166667;-18.54819;-9.626655;0.5166667;-16.69868;-9.689093;0.5166667;-14.67006;-9.726464;0.5166667;-12.57897;-9.936851;0.5166667;-10.55876;-10.62817;0.5166667;-8.675646;-11.09451;0.5166667;-6.723093;-10.37346;0.5166667;-4.848979;-9.689417;0.5166667;-3.523122;-9.689417;0.5166667;-3.523122;-9.689417;0.5166667;-3.523122;-9.689417;0.5166667;-3.523122;-9.689417;0.5166667;-3.523122;-9.689417;0.5166667;-3.523122;-9.689417;0.5166667;-3.523122;-9.689417;0.5166667;-3.523122;-9.689417;0.5166667;-3.523122;-9.689417;0.5166667;-3.523122;-9.741667;0.5166667;-3.683584;-10.69634;0.5166667;-5.474322;-11.5731;0.5166667;-7.18137;-13.32748;0.5166667;-8.013323;-15.18175;0.5166667;-8.613647;-17.04567;0.5166667;-9.139385;-18.60851;0.5166667;-10.0114;-19.48656;0.5166667;-11.58721;-18.71976;0.5166667;-13.45459;-18.08175;0.5166667;-15.35217;-18.39921;0.5260237;-17.1878;-19.40033;0.5166667;-18.45373;-19.40033;0.5166667;-18.45373;-19.43071;0.5166667;-18.49018;-19.4493;0.5166667;-18.71665;-19.40033;0.5166667;-18.45373;-19.54423;0.5166667;-18.55919;-19.40033;0.5166667;-18.45373;-19.12403;0.5166667;-18.16536;-19.40033;0.5166667;-18.45373;-19.40033;0.5166667;-18.45373;-18.69685;0.5166667;-17.94674;-16.75293;0.5166667;-16.49726;-16.09315;0.5166667;-17.63041;-17.3302;0.5166667;-19.68478;-18.49503;0.5166667;-21.40994;-19.50247;0.5166667;-23.07437;-20.93567;0.5166667;-24.70048;-19.7543;0.5166667;-26.57163;-18.47704;0.5166667;-28.29969;-17.08692;0.5166667;-30.23152;-17.29521;0.5166667;-32.16669;-17.29521;0.5166667;-32.16669;-17.29521;0.5166667;-32.16669;-17.29521;0.5166667;-32.16669;-17.29521;0.5166667;-32.16669;-17.29521;0.5166667;-32.16669;-17.29521;0.5166667;-32.16669;-17.29521;0.5166667;-32.16669;NaN;NaN;NaN
Physician;monitoring patients;80.50286;7;1;0;0;1;0;0;0;0;0;5;0;70.65199;-13.65952;0.5166667;-35.20932;-14.04831;0.5166667;-33.13012;-12.27089;0.5166667;-32.1416;-10.25159;0.5166667;-31.48884;-8.867982;0.5166667;-30.10786;-8.563803;0.5166667;-27.85748;-8.330842;0.5166667;-25.77697;-8.219252;0.5166667;-23.73666;-8.093245;0.5166667;-21.68111;-7.986674;0.5166667;-19.67056;-7.835122;0.5166667;-17.64906;-7.750059;0.5166667;-15.62126;-7.668779;0.5166667;-13.55145;-6.04028;0.5166667;-13.77477;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.833361;0.5166667;-14.23707;-6.744988;0.5166667;-13.60314;-8.076152;0.5166667;-14.14966;-8.869086;0.5166667;-15.98693;-9.636055;0.5166667;-17.77582;-10.96147;0.5166667;-19.26379;-12.79999;0.5166667;-19.10786;-14.78223;0.5166667;-18.65666;-16.37167;0.5166667;-19.58265;-17.90833;0.5166667;-20.86573;-18.75591;0.5166667;-22.16724;-19.74786;0.5166667;-23.36981;-20.52032;0.5166667;-24.80322;-19.96642;0.5166667;-26.65243;-19.70575;0.5166667;-28.72448;-20.07029;0.5166667;-30.03218;-20.09089;0.5166667;-30.12547;-20.09089;0.5166667;-30.12547;-20.09089;0.5166667;-30.12547;-20.09089;0.5166667;-30.12547;-20.09089;0.5166667;-30.12547;-20.09089;0.5166667;-30.12547;-20.09089;0.5166667;-30.12547;-20.09089;0.5166667;-30.12547;-20.09089;0.5166667;-30.12547;-20.00531;0.5166667;-29.62672;-19.78007;0.5166667;-27.46214;-20.23203;0.5166667;-25.14057;-20.30634;0.5166667;-23.33016;-18.62183;0.5166667;-21.57522;-17.0239;0.5166667;-20.12722;-15.07823;0.5166667;-18.68817;-13.13339;0.5166667;-18.62884;-10.82322;0.5166667;-19.4058;-8.9569;0.5166667;-18.51586;-6.886457;0.5166667;-17.28175;-4.934854;0.5166667;-17.89795;-4.63;0.5166667;-17.914;-4.63;0.5166667;-17.914;-4.63;0.5166667;-17.914;-4.63;0.5166667;-17.914;-4.63;0.5166667;-17.914;NaN;NaN;NaN;NaN;NaN;NaN
Physician;monitoring patients;72.35361;0;0;0;10;0;0;0;0;0;0;0;0;69.63283;-13.93759;0.5166667;-35.04589;-14.72874;0.5166667;-33.07802;-15.83268;0.5166667;-31.2549;-17.54591;0.5166667;-29.49827;-19.18299;0.5166667;-27.89538;-19.92368;0.5166667;-28.61151;-20.09089;0.5166667;-30.12547;-19.88653;0.5166667;-29.94188;-19.93996;0.5166667;-29.86649;-20.10907;0.5166667;-30.08721;-20.19035;0.5166667;-30.05032;-20.22973;0.5166667;-29.99287;-20.21747;0.5166667;-30.06115;-20.22439;0.5166667;-30.01003;-20.24165;0.5166667;-30.07165;-20.26884;0.5166667;-30.08508;-20.03799;0.5166667;-29.89187;-19.83167;0.5166667;-28.05052;-19.99042;0.5166667;-26.06643;-20.56016;0.5166667;-24.15469;-19.27117;0.5166667;-22.53222;-18.36874;0.5166667;-21.64727;-17.03919;0.5166667;-20.17382;-15.42029;0.5166667;-18.94788;-13.56708;0.5166667;-18.69489;-11.8102;0.5166667;-19.34075;-10.19035;0.5166667;-18.64339;-9.044996;0.5166667;-17.1546;-8.259954;0.5166667;-15.17755;-7.438553;0.5166667;-13.35328;-5.549884;0.5166667;-13.93078;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-4.715;0.5166667;-14.359;-6.099588;0.5166667;-13.37399;-7.817825;0.5166667;-12.13631;-9.486642;0.5166667;-10.88457;-11.19017;0.5166667;-9.597127;-13.16718;0.5166667;-9.237455;-15.25932;0.5166667;-9.340225;-17.38378;0.5166667;-9.440836;-19.5499;0.5166667;-10.33042;-21.32948;0.5166667;-11.5831;-23.31795;0.5166667;-12.98283;-24.31;0.5166667;-13.709;-24.31;0.5166667;-13.709;-24.31;0.5166667;-13.709;-24.31;0.5166667;-13.709;-24.31;0.5166667;-13.709;-24.31;0.5166667;-13.709;-24.31;0.5166667;-13.709;-24.31;0.5166667;-13.709;-24.31;0.5166667;-13.709;-23.5264;0.5166667;-13.1718;-21.56325;0.5166667;-12.35362;-19.63097;0.5166667;-12.8566;-18.16216;0.5166667;-14.47667;-16.67122;0.5166667;-16.03841;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Physician;monitoring patients;68.73572;0;0;0;10;0;0;0;0;0;0;0;0;68.57069;-13.80765;0.5166667;-34.78687;-14.86697;0.5166667;-32.94601;-16.17398;0.5166667;-30.90966;-17.80376;0.5166667;-29.28879;-19.17942;0.5166667;-27.88346;-19.99523;0.5166667;-29.33119;-20.09721;0.5166667;-30.12168;-20.09089;0.5166667;-30.12547;-19.89563;0.5166667;-30.14672;-19.95242;0.5166667;-30.18931;-19.99867;0.5166667;-30.1808;-19.94812;0.5166667;-30.18609;-19.97558;0.5166667;-30.17725;-19.94875;0.5166667;-30.13601;-19.97241;0.5166667;-30.12937;-19.99865;0.5166667;-30.18081;-19.93377;0.5166667;-29.77884;-19.30705;0.5166667;-27.88687;-17.68684;0.5166667;-28.67932;-16.01175;0.5166667;-29.79906;-14.28405;0.5166667;-30.89322;-12.75012;0.5166667;-30.87534;-11.88;0.5333334;-29.474;-11.88;0.5333334;-29.474;-11.88;0.5333334;-29.474;-11.88;0.5333334;-29.474;-11.88;0.5333334;-29.474;-11.88;0.5333334;-29.474;-11.88;0.5333334;-29.474;-11.88;0.5333334;-29.474;-11.88;0.5333334;-29.474;-11.88;0.5333334;-29.474;-11.7314;0.5332814;-29.58914;-10.45074;0.5166667;-31.11241;-9.559949;0.5166667;-30.55236;-9.627703;0.5166667;-28.61826;-9.703228;0.5166667;-26.46239;-9.773914;0.5166667;-24.28561;-10.90899;0.5166667;-22.28184;-12.52113;0.5166667;-20.73657;-14.08915;0.5166667;-19.17942;-15.59961;0.5166667;-17.64003;-17.13641;0.5166667;-16.22935;-18.7043;0.5166667;-14.77978;-20.34161;0.5209114;-14.47317;-21.77677;0.5166667;-15.99893;-21.885;0.5166667;-16.114;-21.885;0.5166667;-16.114;-21.885;0.5166667;-16.114;-21.885;0.5166667;-16.114;-21.885;0.5166667;-16.114;-21.885;0.5166667;-16.114;-21.885;0.5166667;-16.114;-21.885;0.5166667;-16.114;-21.885;0.5166667;-16.114;-20.90002;0.5262992;-14.52292;-20.065;0.5166667;-12.51959;-19.1307;0.5166667;-10.2822;-17.36847;0.5166667;-9.140776;-15.00267;0.5166667;-8.400261;-12.97287;0.5166667;-7.765019;-10.9609;0.5166667;-6.816502;-10.40778;0.5166667;-4.890064;-9.689417;0.5166667;-3.523122;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Resident physician;Patient round;92.84427;21;0;0;16;10;0;0;5;0;0;0;0;73.66285;-13.21286;0.5166667;-36.07764;-13.90782;0.5166667;-34.45596;-13.63299;0.5166667;-32.63885;-11.62729;0.5166667;-31.95287;-9.556959;0.5166667;-31.26558;-8.352353;0.5166667;-29.61745;-7.043657;0.5166667;-27.48209;-5.41;0.5166667;-27.279;-5.432388;0.5166667;-27.26336;-5.458055;0.5166667;-27.24622;-5.48707;0.5166667;-27.25257;-5.540601;0.5166667;-27.3089;-5.549991;0.5166667;-27.18591;-7.488255;0.5166667;-26.7694;-8.685392;0.5166667;-25.19284;-9.907699;0.5166667;-23.56418;-11.06366;0.5166667;-21.97672;-12.30755;0.5166667;-20.41816;-13.1626;0.5166667;-18.83508;-14.30986;0.5166667;-17.31794;-15.60811;0.5166667;-15.76064;-16.92146;0.5166667;-14.23275;-18.17102;0.5166667;-12.65272;-19.50167;0.5166667;-11.13974;-20.74703;0.5166667;-9.618917;-22.12689;0.5166667;-8.118701;-23.16637;0.5166667;-6.397246;-23.80428;0.5230511;-4.548821;-23.925;0.7701981;-4.198999;-23.925;0.7701981;-4.198999;-23.925;0.7701981;-4.198999;-23.925;0.7701981;-4.198999;-23.925;0.7701981;-4.198999;-24.00058;0.5166667;-4.957451;-23.16101;0.5166667;-6.78901;-22.31229;0.5166667;-8.542143;-21.40744;0.5166667;-10.31138;-20.285;0.5166667;-11.93506;-19.21259;0.5166667;-13.63295;-18.16377;0.5166667;-15.25003;-18.28341;0.5239084;-17.21811;-19.30282;0.5166667;-18.33672;-19.23156;0.5166667;-18.26801;-19.2186;0.5166667;-18.25563;-19.19796;0.5166667;-18.23594;-19.31138;0.5166667;-18.34698;-19.1124;0.5166667;-18.53333;-19.10387;0.5166667;-18.53333;-17.96374;0.5166667;-17.68975;-16.53034;0.5166667;-16.168;-15.58153;0.5166667;-16.66994;-16.83268;0.5166667;-18.74063;-18.04868;0.5166667;-20.54548;-19.40741;0.5166667;-22.56218;-20.5605;0.5166667;-24.34887;-20.20202;0.5166667;-26.44721;-19.41187;0.5166667;-28.20733;-20.09089;0.5166667;-30.12547;-20.09089;0.5166667;-30.12547;-19.80652;0.5166667;-29.97442;-20.30686;0.5166667;-30.11611;-20.09089;0.5166667;-30.12547;-19.80273;0.5166667;-30.00257;-19.40427;0.5166667;-27.67731;-18.15925;0.5166667;-27.92406;-16.21067;0.5166667;-29.41723;-14.47491;0.5166667;-30.74733;-12.66223;0.5166667;-31.83121
