AgentType;TaskName;Distance;Collisions;Collisions_Medicine distribution;Collisions_Undergoing triage;Collisions_monitoring patients;Collisions_Patient round;Collisions_Supporting family member;Collisions_Writing report;Collisions_Monitoring patients;Collisions_Wheeling patient on a stretcher;Collisions_Bringing wheelchair;Collisions_Cleaner;Collisions_Admitting patient in waiting area;Duration;pos0x;pos0y;pos0z;pos1x;pos1y;pos1z;pos2x;pos2y;pos2z;pos3x;pos3y;pos3z;pos4x;pos4y;pos4z;pos5x;pos5y;pos5z;pos6x;pos6y;pos6z;pos7x;pos7y;pos7z;pos8x;pos8y;pos8z;pos9x;pos9y;pos9z;pos10x;pos10y;pos10z;pos11x;pos11y;pos11z;pos12x;pos12y;pos12z;pos13x;pos13y;pos13z;pos14x;pos14y;pos14z;pos15x;pos15y;pos15z;pos16x;pos16y;pos16z;pos17x;pos17y;pos17z;pos18x;pos18y;pos18z;pos19x;pos19y;pos19z;pos20x;pos20y;pos20z;pos21x;pos21y;pos21z;pos22x;pos22y;pos22z;pos23x;pos23y;pos23z;pos24x;pos24y;pos24z;pos25x;pos25y;pos25z;pos26x;pos26y;pos26z;pos27x;pos27y;pos27z;pos28x;pos28y;pos28z;pos29x;pos29y;pos29z;pos30x;pos30y;pos30z;pos31x;pos31y;pos31z;pos32x;pos32y;pos32z;pos33x;pos33y;pos33z;pos34x;pos34y;pos34z;pos35x;pos35y;pos35z;pos36x;pos36y;pos36z;pos37x;pos37y;pos37z;pos38x;pos38y;pos38z;pos39x;pos39y;pos39z;pos40x;pos40y;pos40z;pos41x;pos41y;pos41z;pos42x;pos42y;pos42z;pos43x;pos43y;pos43z;pos44x;pos44y;pos44z;pos45x;pos45y;pos45z;pos46x;pos46y;pos46z;pos47x;pos47y;pos47z;pos48x;pos48y;pos48z;pos49x;pos49y;pos49z;pos50x;pos50y;pos50z;pos51x;pos51y;pos51z;pos52x;pos52y;pos52z;pos53x;pos53y;pos53z;pos54x;pos54y;pos54z;pos55x;pos55y;pos55z;pos56x;pos56y;pos56z;pos57x;pos57y;pos57z;pos58x;pos58y;pos58z;pos59x;pos59y;pos59z;pos60x;pos60y;pos60z;pos61x;pos61y;pos61z;pos62x;pos62y;pos62z;pos63x;pos63y;pos63z;pos64x;pos64y;pos64z;pos65x;pos65y;pos65z;pos66x;pos66y;pos66z;pos67x;pos67y;pos67z;pos68x;pos68y;pos68z;pos69x;pos69y;pos69z;pos70x;pos70y;pos70z;pos71x;pos71y;pos71z;pos72x;pos72y;pos72z;pos73x;pos73y;pos73z;pos74x;pos74y;pos74z;pos75x;pos75y;pos75z;pos76x;pos76y;pos76z
Physician;monitoring patients;16.40317;2;0;0;1;1;0;0;1;0;0;0;0;8.035382;-27.32;1.016656;-71.22;-26.64483;1.016656;-72.59169;-26.67578;1.016656;-72.48737;-26.70408;1.016656;-72.31369;-26.7335;1.016656;-72.131;-26.76443;1.016656;-71.94534;-26.79704;1.016656;-71.75604;-26.83168;1.016656;-71.5618;-26.86794;1.016656;-71.36509;-26.90523;1.016656;-71.16902;-26.94361;1.016656;-70.9707;-26.98225;1.016656;-70.77099;-27.02104;1.016656;-70.57046;-27.05967;1.016656;-70.37083;-27.09834;1.016656;-70.17097;-27.13716;1.016656;-69.97032;-27.17611;1.016656;-69.76899;-27.14668;1.016656;-69.48582;-27.19138;1.016656;-69.29084;-27.23802;1.016656;-69.09047;-27.2837;1.016656;-68.89503;-27.32935;1.016656;-68.69913;-27.37479;1.016656;-68.50394;-27.42035;1.016656;-68.30812;-27.46801;1.016656;-68.10224;-27.51345;1.016656;-67.90589;-27.56081;1.016656;-67.70055;-27.60907;1.016656;-67.48979;-27.65402;1.016656;-67.29084;-27.68575;1.016656;-67.08756;-27.70229;1.016656;-66.88631;-27.65507;1.016656;-66.71722;-27.5359;1.016656;-66.59011;-27.35841;1.016656;-66.49461;-27.1763;1.016656;-66.40158;-26.99536;1.016656;-66.30915;-26.81695;1.016656;-66.21802;-26.5946;1.016656;-66.09141;-26.41333;1.016656;-66.0071;-26.22931;1.016656;-65.91373;-26.05113;1.016656;-65.82282;-25.86741;1.016656;-65.72907;-25.68383;1.016656;-65.6354;-25.50191;1.016656;-65.54261;-25.32156;1.016656;-65.4506;-25.14066;1.016656;-65.35829;-24.95922;1.016656;-65.26569;-24.78035;1.016656;-65.17443;-24.59946;1.016656;-65.08212;-24.42075;1.016656;-64.99096;-24.24117;1.016656;-64.89934;-24.06289;1.016656;-64.80838;-23.87739;1.016656;-64.71373;-23.69668;1.016656;-64.62156;-23.51776;1.016656;-64.53027;-23.33823;1.016656;-64.43867;-23.15563;1.016656;-64.34553;-22.91901;1.016656;-64.22342;-22.73833;1.016656;-64.13132;-22.55588;1.016656;-64.03832;-22.37535;1.016656;-63.94626;-22.19533;1.016656;-63.85449;-22.00888;1.016656;-63.75944;-21.82806;1.016656;-63.66725;-21.64668;1.016656;-63.57477;-21.46479;1.016656;-63.48282;-21.28192;1.016656;-63.39082;-21.10045;1.016656;-63.29935;-20.91947;1.016656;-63.20807;-20.73845;1.016656;-63.1177;-20.56766;1.016656;-63.03076;-20.41317;1.016656;-62.95243;-20.29962;1.016656;-62.89462;-20.21084;1.016656;-62.85128;-20.0818;1.016656;-62.79469;-19.92443;1.016656;-62.74368;-19.79314;1.016656;-62.62741
Physician;monitoring patients;10.60872;1;0;0;1;1;0;0;0;0;0;0;0;7.039272;-27.24237;1.016656;-71.20131;-25.99636;1.016656;-70.02335;-25.92097;1.016656;-69.90765;-25.842;1.016656;-69.81042;-25.75452;1.016656;-69.74509;-25.66808;1.016656;-69.71644;-25.59335;1.016656;-69.73068;-25.54414;1.016656;-69.79104;-25.53931;1.016656;-69.88754;-25.59233;1.016656;-69.99878;-25.6781;1.016656;-70.13154;-25.74732;1.016656;-70.22735;-25.76042;1.016656;-70.2849;-25.76811;1.016656;-70.33469;-25.7681;1.016656;-70.37983;-25.77101;1.016656;-70.42603;-25.77549;1.016656;-70.4727;-25.78766;1.016656;-70.52323;-25.8394;1.016656;-70.59984;-25.95693;1.016656;-70.69753;-26.00832;1.016656;-70.70322;-26.14464;1.016656;-70.7907;-26.27499;1.016656;-70.86338;-26.39874;1.016656;-70.91431;-26.51777;1.016656;-70.9538;-26.62712;1.016656;-70.99007;-26.72887;1.016656;-71.02385;-26.82266;1.016656;-71.05497;-26.90782;1.016656;-71.08323;-26.984;1.016656;-71.1085;-25.77605;1.016656;-70.71272;-25.77063;1.016656;-70.74861;-25.77034;1.016656;-70.79103;-25.76695;1.016656;-70.83039;-25.75236;1.016656;-70.85429;-25.74508;1.016656;-70.87601;-25.76748;1.016656;-70.91858;-25.82857;1.016656;-70.96629;-25.93717;1.016656;-71.02052;-26.08237;1.016656;-71.0731;-25.78921;1.016656;-71.01437;-25.9802;1.016656;-71.04002;-26.15635;1.016656;-71.06369;-26.32089;1.016656;-71.08578;-26.47187;1.016656;-71.10606;-26.61602;1.016656;-71.12546;-26.74344;1.016656;-71.14257;-26.8572;1.016656;-71.15782;-26.9588;1.016656;-71.17149;-27.04928;1.016656;-71.18365;-27.12686;1.016656;-71.19407;-27.1908;1.016656;-71.20266;-27.24243;1.016656;-71.20959;-27.28072;1.016656;-71.21472;-27.30614;1.016656;-71.21814;-27.31895;1.016656;-71.21986;-27.32;1.016656;-71.22;-27.32177;1.016656;-71.20022;-27.3306;1.016656;-71.10136;-27.25424;1.016656;-70.8224;-27.2776;1.016656;-70.62038;-27.3009;1.016656;-70.4188;-27.32422;1.016656;-70.21713;-27.34761;1.016656;-70.01484;-27.371;1.016656;-69.81252;-27.39432;1.016656;-69.61078;-27.41761;1.016656;-69.40935;-27.44092;1.016656;-69.20771;-27.46421;1.016656;-69.0062;-27.48821;1.016656;-68.80746;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Physician;monitoring patients;11.4363;0;0;0;0;0;0;0;0;0;0;0;0;6.039935;-27.32;1.016656;-71.22;-27.32;1.016656;-71.22;-27.32;1.016656;-71.22;-27.32309;1.016656;-71.18544;-27.33339;1.016656;-71.0701;-27.35019;1.016656;-70.88205;-27.36816;1.016656;-70.68098;-27.38703;1.016656;-70.4698;-27.40503;1.016656;-70.26823;-27.42387;1.016656;-70.0574;-27.44319;1.016656;-69.84116;-27.46142;1.016656;-69.63715;-27.47975;1.016656;-69.43198;-27.49806;1.016656;-69.22689;-27.51642;1.016656;-69.02135;-27.53494;1.016656;-68.81924;-27.55359;1.016656;-68.61662;-27.57216;1.016656;-68.41381;-27.59044;1.016656;-68.21215;-27.60901;1.016656;-68.01541;-27.55186;1.016656;-67.77984;-27.59388;1.016656;-67.58225;-27.63629;1.016656;-67.38097;-27.67385;1.016656;-67.18498;-27.69838;1.016656;-66.9802;-27.68815;1.016656;-66.79218;-27.60402;1.016656;-66.64532;-27.44973;1.016656;-66.53869;-27.26884;1.016656;-66.44635;-27.08743;1.016656;-66.35372;-26.90857;1.016656;-66.26243;-26.7277;1.016656;-66.17008;-26.54901;1.016656;-66.07887;-26.36945;1.016656;-65.98721;-26.19119;1.016656;-65.89619;-26.00572;1.016656;-65.80151;-25.82504;1.016656;-65.70927;-25.64613;1.016656;-65.61793;-25.46662;1.016656;-65.52628;-25.28404;1.016656;-65.43307;-25.03251;1.016656;-65.32611;-24.85218;1.016656;-65.23334;-24.6701;1.016656;-65.1396;-24.48991;1.016656;-65.04688;-24.31025;1.016656;-64.95444;-24.12416;1.016656;-64.85867;-23.94369;1.016656;-64.7658;-23.76266;1.016656;-64.67265;-23.58107;1.016656;-64.5792;-23.39891;1.016656;-64.48545;-23.21807;1.016656;-64.3924;-23.03764;1.016656;-64.29955;-22.85715;1.016656;-64.20667;-22.67608;1.016656;-64.11349;-22.49497;1.016656;-64.02028;-22.3144;1.016656;-63.92735;-22.13407;1.016656;-63.83455;-21.95359;1.016656;-63.74167;-21.77324;1.016656;-63.64886;-21.58861;1.016656;-63.48439;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Physician;monitoring patients;5.638315;0;0;0;0;0;0;0;0;0;0;0;0;5.040515;-27.45979;1.016656;-71.51717;-27.55816;1.016656;-71.54025;-27.70264;1.016656;-71.58566;-27.83457;1.016656;-71.62017;-27.95636;1.016656;-71.65404;-28.06701;1.016656;-71.68765;-28.16912;1.016656;-71.72064;-28.26279;1.016656;-71.75201;-28.34703;1.016656;-71.78217;-28.42227;1.016656;-71.80935;-28.73282;1.016656;-71.97089;-28.73279;1.016656;-71.97094;-28.73277;1.016656;-71.97092;-28.73009;1.016656;-71.96964;-28.69795;1.016656;-71.96016;-28.65195;1.016656;-71.92523;-28.65187;1.016656;-71.88228;-28.64015;1.016656;-71.83245;-28.62534;1.016656;-71.78477;-28.60259;1.016656;-71.73451;-28.86728;1.016656;-71.80261;-29.04096;1.016656;-71.87274;-29.19353;1.016656;-71.94996;-29.32778;1.016656;-72.03513;-29.43678;1.016656;-72.13201;-29.52211;1.016656;-72.24621;-29.57701;1.016656;-72.3645;-29.60262;1.016656;-72.48132;-29.60011;1.016656;-72.59498;-29.57703;1.016656;-72.69852;-29.53147;1.016656;-72.7937;-29.45202;1.016656;-72.87872;-29.35569;1.016656;-72.94641;-29.24537;1.016656;-72.99606;-29.12547;1.016656;-73.02834;-28.99084;1.016656;-73.0452;-28.85267;1.016656;-73.04713;-28.71604;1.016656;-73.03751;-28.57966;1.016656;-73.02374;-28.35923;1.016656;-72.97913;-28.22013;1.016656;-72.92442;-28.06821;1.016656;-72.92925;-27.93003;1.016656;-72.93385;-27.80213;1.016656;-72.9391;-27.68679;1.016656;-72.93981;-27.58577;1.016656;-72.9314;-27.49893;1.016656;-72.91248;-27.42213;1.016656;-72.89364;-27.35447;1.016656;-72.87729;-27.29625;1.016656;-72.86328;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Physician;monitoring patients;7.719193;0;0;0;0;0;0;0;0;0;0;0;0;4.039176;-27.32;1.016656;-71.22;-27.32;1.016656;-71.22;-27.32;1.016656;-71.22;-27.32068;1.016656;-71.21237;-27.32767;1.016656;-71.13416;-27.3422;1.016656;-70.97148;-27.36037;1.016656;-70.76807;-27.37839;1.016656;-70.5664;-27.39646;1.016656;-70.36413;-27.41459;1.016656;-70.16124;-27.47738;1.016656;-69.45843;-27.49545;1.016656;-69.25614;-27.5133;1.016656;-69.05629;-27.53168;1.016656;-68.85597;-27.54992;1.016656;-68.65748;-27.56885;1.016656;-68.45098;-27.58718;1.016656;-68.24976;-27.60521;1.016656;-68.05045;-27.62328;1.016656;-67.8506;-27.64141;1.016656;-67.64716;-27.6368;1.016656;-67.37745;-27.67477;1.016656;-67.17861;-27.69898;1.016656;-66.97525;-27.68717;1.016656;-66.79108;-27.60317;1.016656;-66.6461;-27.44223;1.016656;-66.53666;-27.26147;1.016656;-66.44435;-27.08017;1.016656;-66.35176;-26.89828;1.016656;-66.25885;-26.71583;1.016656;-66.16565;-26.53471;1.016656;-66.07314;-26.35398;1.016656;-65.98083;-26.17321;1.016656;-65.8885;-25.99186;1.016656;-65.79588;-25.81046;1.016656;-65.70322;-25.6296;1.016656;-65.61087;-25.44899;1.016656;-65.51862;-25.26823;1.016656;-65.42632;-25.0876;1.016656;-65.33408;-24.8404;1.016656;-65.24065;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Physician;monitoring patients;2.732076;0;0;0;0;0;0;0;0;0;0;0;0;3.040195;-27.375;1.016656;-71.22678;-27.5657;1.016656;-71.25458;-27.74154;1.016656;-71.28016;-27.90614;1.016656;-71.30209;-28.05715;1.016656;-71.32233;-28.2002;1.016656;-71.34808;-28.32779;1.016656;-71.36544;-28.44153;1.016656;-71.38092;-28.54304;1.016656;-71.39478;-28.63346;1.016656;-71.40722;-28.7107;1.016656;-71.42056;-28.77458;1.016656;-71.42953;-28.82617;1.016656;-71.43678;-28.86441;1.016656;-71.44224;-28.8898;1.016656;-71.4459;-28.90261;1.016656;-71.44771;-28.90365;1.016656;-71.44796;-28.90237;1.016656;-71.44841;-28.89114;1.016656;-71.45437;-28.86171;1.016656;-71.40502;-28.71735;1.016656;-71.40368;-28.56023;1.016656;-71.40682;-28.42795;1.016656;-71.41333;-28.30578;1.016656;-71.42048;-28.19369;1.016656;-71.42227;-28.09146;1.016656;-71.41345;-27.99814;1.016656;-71.39239;-27.91154;1.016656;-71.37036;-27.83086;1.016656;-71.34988;-27.75671;1.016656;-71.33104;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Resident physician;Patient round;15.71365;2;0;0;1;0;0;0;1;0;0;0;0;8.035164;-27.32;1.016656;-71.22;-27.41138;1.016656;-71.03435;-27.50078;1.016656;-70.85268;-27.59023;1.016656;-70.67094;-27.67882;1.016656;-70.49093;-27.76736;1.016656;-70.31102;-27.85626;1.016656;-70.13039;-27.94624;1.016656;-69.94756;-28.03623;1.016656;-69.76467;-28.12494;1.016656;-69.58444;-28.21414;1.016656;-69.4032;-28.30396;1.016656;-69.2207;-28.39292;1.016656;-69.03757;-28.48175;1.016656;-68.85484;-28.57084;1.016656;-68.67196;-28.66041;1.016656;-68.48844;-28.75039;1.016656;-68.30433;-28.77103;1.016656;-68.03623;-28.86808;1.016656;-67.86085;-28.96798;1.016656;-67.6807;-29.0657;1.016656;-67.50446;-29.1636;1.016656;-67.32792;-29.26116;1.016656;-67.15202;-29.35905;1.016656;-66.97546;-29.46187;1.016656;-66.79002;-29.56001;1.016656;-66.61301;-29.66265;1.016656;-66.42789;-29.76793;1.016656;-66.23799;-29.86725;1.016656;-66.05888;-29.96714;1.016656;-65.87872;-30.06698;1.016656;-65.69865;-30.16704;1.016656;-65.5182;-30.26569;1.016656;-65.3403;-30.36477;1.016656;-65.1616;-30.46394;1.016656;-64.98276;-30.56247;1.016656;-64.80506;-30.65962;1.016656;-64.62985;-30.75405;1.016656;-64.40801;-30.85293;1.016656;-64.23205;-30.95449;1.016656;-64.05234;-31.0529;1.016656;-63.87835;-31.15464;1.016656;-63.69908;-31.25641;1.016656;-63.52002;-31.35742;1.016656;-63.34267;-31.45767;1.016656;-63.16695;-31.55862;1.016656;-62.99089;-31.66007;1.016656;-62.81446;-31.7617;1.016656;-62.6415;-31.87279;1.016656;-62.4715;-31.98288;1.016656;-62.30378;-32.0935;1.016656;-62.13523;-32.20333;1.016656;-61.96791;-32.3176;1.016656;-61.79381;-32.42891;1.016656;-61.62421;-32.53912;1.016656;-61.45628;-32.64971;1.016656;-61.28779;-32.7622;1.016656;-61.11641;-32.828;1.016656;-60.85464;-32.94029;1.016656;-60.68577;-33.05369;1.016656;-60.51524;-33.16591;1.016656;-60.3465;-33.27781;1.016656;-60.17826;-33.3937;1.016656;-60.004;-33.50609;1.016656;-59.83499;-33.61883;1.016656;-59.66547;-33.73193;1.016656;-59.4954;-33.84539;1.016656;-59.32481;-33.958;1.016656;-59.15547;-34.07037;1.016656;-58.9865;-34.18279;1.016656;-58.81748;-34.29556;1.016656;-58.64791;-34.40835;1.016656;-58.4783;-34.52081;1.016656;-58.30921;-34.63311;1.016656;-58.14035;-34.74551;1.016656;-57.97134;-34.85782;1.016656;-57.80244;-34.89779;1.016656;-57.53747
Resident physician;Patient round;13.73691;1;0;0;1;0;0;0;0;0;0;0;0;7.039057;-28.03366;1.016656;-71.22276;-28.46709;1.016656;-71.41698;-28.50967;1.016656;-71.3038;-28.57019;1.016656;-71.12769;-28.62947;1.016656;-70.94518;-28.68595;1.016656;-70.76215;-28.73922;1.016656;-70.58016;-28.78973;1.016656;-70.39812;-28.83766;1.016656;-70.21554;-28.88301;1.016656;-70.03247;-28.92444;1.016656;-69.85352;-28.96586;1.016656;-69.67414;-29.00021;1.016656;-69.48749;-29.02576;1.016656;-69.3251;-29.04421;1.016656;-69.21124;-29.05947;1.016656;-69.06477;-29.07023;1.016656;-68.90704;-29.08181;1.016656;-68.73901;-29.09198;1.016656;-68.58087;-29.10398;1.016656;-68.41298;-29.05368;1.016656;-68.19638;-29.08185;1.016656;-68.0301;-29.11332;1.016656;-67.853;-29.14481;1.016656;-67.67541;-29.18852;1.016656;-67.49182;-29.23866;1.016656;-67.30685;-29.34025;1.016656;-67.13163;-29.43734;1.016656;-66.95164;-29.53379;1.016656;-66.7728;-29.6289;1.016656;-66.59646;-29.72622;1.016656;-66.41604;-29.82253;1.016656;-66.2375;-29.9206;1.016656;-66.05569;-30.01557;1.016656;-65.87965;-30.11349;1.016656;-65.69813;-30.21132;1.016656;-65.51673;-30.30828;1.016656;-65.33698;-30.4044;1.016656;-65.15879;-30.50081;1.016656;-64.98006;-30.59751;1.016656;-64.8008;-30.68283;1.016656;-64.57752;-30.78171;1.016656;-64.40014;-30.87727;1.016656;-64.22525;-30.9749;1.016656;-64.04897;-31.07154;1.016656;-63.87387;-31.17252;1.016656;-63.69189;-31.27081;1.016656;-63.5146;-31.36835;1.016656;-63.33917;-31.46616;1.016656;-63.16319;-31.5662;1.016656;-62.98446;-31.66637;1.016656;-62.80677;-31.76784;1.016656;-62.63138;-31.87998;1.016656;-62.46002;-31.99118;1.016656;-62.29061;-32.10204;1.016656;-62.1217;-32.21688;1.016656;-61.94674;-32.32825;1.016656;-61.77706;-32.43995;1.016656;-61.60687;-32.55201;1.016656;-61.43614;-32.61152;1.016656;-61.1738;-32.72419;1.016656;-61.00447;-32.8366;1.016656;-60.83552;-32.94905;1.016656;-60.66652;-33.06185;1.016656;-60.49697;-33.17468;1.016656;-60.32738;-33.28717;1.016656;-60.15831;-33.39952;1.016656;-59.98947;-33.51196;1.016656;-59.82048;-33.62431;1.016656;-59.65161;-33.73569;1.016656;-59.48424;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Visitor;Supporting family member;12.97575;0;0;0;0;0;0;0;0;0;0;0;0;8.034945;-8.066668;1.016656;-3.5;-8.219056;1.016656;-3.640013;-8.368154;1.016656;-3.777001;-8.517308;1.016656;-3.91404;-8.665054;1.016656;-4.049788;-8.812712;1.016656;-4.185452;-8.960956;1.016656;-4.321654;-9.111011;1.016656;-4.459524;-9.261086;1.016656;-4.597412;-9.409017;1.016656;-4.733329;-9.557779;1.016656;-4.870008;-9.707572;1.016656;-5.007634;-9.857977;1.016656;-5.145824;-10.0077;1.016656;-5.283385;-10.15761;1.016656;-5.421121;-10.3081;1.016656;-5.559387;-10.45912;1.016656;-5.698134;-10.58826;1.016656;-5.799677;-10.73557;1.016656;-5.935641;-10.88695;1.016656;-6.075369;-11.03502;1.016656;-6.212047;-11.18337;1.016656;-6.348977;-11.3312;1.016656;-6.485422;-11.47954;1.016656;-6.622346;-11.63535;1.016656;-6.766152;-11.78406;1.016656;-6.903419;-11.9396;1.016656;-7.046982;-12.09913;1.016656;-7.194234;-12.24964;1.016656;-7.333155;-12.40101;1.016656;-7.472866;-12.5523;1.016656;-7.612507;-12.70393;1.016656;-7.752473;-12.85341;1.016656;-7.89044;-13.00356;1.016656;-8.029027;-13.15384;1.016656;-8.167731;-13.30313;1.016656;-8.305538;-13.45035;1.016656;-8.441424;-13.51619;1.016656;-8.546457;-13.65846;1.016656;-8.672133;-13.79337;1.016656;-8.791317;-13.91447;1.016656;-8.898299;-14.02948;1.016656;-8.999903;-14.13444;1.016656;-9.092618;-14.22859;1.016656;-9.175782;-14.3123;1.016656;-9.249731;-14.38654;1.016656;-9.315321;-14.45129;1.016656;-9.372525;-14.50553;1.016656;-9.420429;-14.55074;1.016656;-9.460372;-14.58578;1.016656;-9.491323;-14.61138;1.016656;-9.513941;-14.62723;1.016656;-9.527939;-14.63333;1.016656;-9.533334;-14.63333;1.016656;-9.533334;-14.63333;1.016656;-9.497087;-14.63333;1.016656;-9.380319;-14.63334;1.016656;-9.191928;-14.59412;1.016656;-8.925626;-14.59934;1.016656;-8.742419;-14.60424;1.016656;-8.570692;-14.6178;1.016656;-8.434409;-14.63333;1.016656;-8.335452;-14.63333;1.016656;-8.573057;-14.63333;1.016656;-9.210929;-14.63333;1.016656;-9.533334;-14.63333;1.016656;-9.533334;-14.63333;1.016656;-9.510495;-14.63333;1.016656;-9.356507;-14.63333;1.016656;-9.165606;-14.63333;1.016656;-8.967783;-14.63333;1.016656;-8.782207;-14.63333;1.016656;-8.609591;-14.63333;1.016656;-8.450419;-14.63333;1.016656;-8.304361;-14.63333;1.016656;-8.171059;-14.63333;1.016656;-8.050665;-14.5458;1.016656;-7.905284
Visitor;Supporting family member;8.827084;0;0;0;0;0;0;0;0;0;0;0;0;5.040276;-8.071805;1.016656;-3.504721;-8.128762;1.016656;-3.557053;-8.248342;1.016656;-3.666921;-8.399947;1.016656;-3.806215;-8.551908;1.016656;-3.945832;-8.701695;1.016656;-4.083456;-8.852156;1.016656;-4.221699;-9.002748;1.016656;-4.360059;-9.152366;1.016656;-4.497525;-9.299894;1.016656;-4.633073;-9.450846;1.016656;-4.771764;-9.600224;1.016656;-4.90901;-9.752339;1.016656;-5.048773;-9.899643;1.016656;-5.184113;-10.05151;1.016656;-5.323648;-10.20327;1.016656;-5.463084;-10.35366;1.016656;-5.601256;-10.50275;1.016656;-5.738239;-10.6523;1.016656;-5.875644;-10.8023;1.016656;-6.013456;-10.94614;1.016656;-6.109628;-11.09495;1.016656;-6.247807;-11.24197;1.016656;-6.384323;-11.38972;1.016656;-6.521505;-11.53638;1.016656;-6.657693;-11.68899;1.016656;-6.79939;-11.83765;1.016656;-6.937428;-11.98485;1.016656;-7.07411;-12.13254;1.016656;-7.211249;-12.28277;1.016656;-7.350737;-12.43238;1.016656;-7.489657;-12.58099;1.016656;-7.627652;-12.73106;1.016656;-7.767;-12.87956;1.016656;-7.904886;-13.02763;1.016656;-8.042372;-13.18099;1.016656;-8.184778;-13.32972;1.016656;-8.322886;-13.47886;1.016656;-8.461368;-13.62277;1.016656;-8.594992;-13.43061;1.016656;-8.459667;-13.34068;1.016656;-8.418502;-13.22996;1.016656;-8.39718;-13.13741;1.016656;-8.400183;-13.07387;1.016656;-8.424381;-13.04027;1.016656;-8.460834;-13.03455;1.016656;-8.514755;-13.06226;1.016656;-8.607229;-13.13474;1.016656;-8.731614;-13.24999;1.016656;-8.854636;-13.35751;1.016656;-8.990551;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
