AgentType;TaskName;Distance;Collisions;Collisions_Medicine distribution;Collisions_Undergoing triage;Collisions_monitoring patients;Collisions_Patient round;Collisions_Supporting family member;Collisions_Writing report;Collisions_Monitoring patients;Collisions_Wheeling patient on a stretcher;Collisions_Bringing wheelchair;Collisions_Cleaner;Collisions_Admitting patient in waiting area;Duration;pos0x;pos0y;pos0z;pos1x;pos1y;pos1z;pos2x;pos2y;pos2z;pos3x;pos3y;pos3z;pos4x;pos4y;pos4z;pos5x;pos5y;pos5z;pos6x;pos6y;pos6z;pos7x;pos7y;pos7z;pos8x;pos8y;pos8z;pos9x;pos9y;pos9z;pos10x;pos10y;pos10z;pos11x;pos11y;pos11z;pos12x;pos12y;pos12z;pos13x;pos13y;pos13z;pos14x;pos14y;pos14z;pos15x;pos15y;pos15z;pos16x;pos16y;pos16z;pos17x;pos17y;pos17z;pos18x;pos18y;pos18z;pos19x;pos19y;pos19z;pos20x;pos20y;pos20z;pos21x;pos21y;pos21z;pos22x;pos22y;pos22z;pos23x;pos23y;pos23z;pos24x;pos24y;pos24z;pos25x;pos25y;pos25z;pos26x;pos26y;pos26z;pos27x;pos27y;pos27z;pos28x;pos28y;pos28z;pos29x;pos29y;pos29z;pos30x;pos30y;pos30z;pos31x;pos31y;pos31z;pos32x;pos32y;pos32z;pos33x;pos33y;pos33z;pos34x;pos34y;pos34z;pos35x;pos35y;pos35z;pos36x;pos36y;pos36z;pos37x;pos37y;pos37z;pos38x;pos38y;pos38z;pos39x;pos39y;pos39z;pos40x;pos40y;pos40z;pos41x;pos41y;pos41z;pos42x;pos42y;pos42z;pos43x;pos43y;pos43z;pos44x;pos44y;pos44z;pos45x;pos45y;pos45z;pos46x;pos46y;pos46z;pos47x;pos47y;pos47z;pos48x;pos48y;pos48z;pos49x;pos49y;pos49z;pos50x;pos50y;pos50z;pos51x;pos51y;pos51z;pos52x;pos52y;pos52z;pos53x;pos53y;pos53z;pos54x;pos54y;pos54z;pos55x;pos55y;pos55z;pos56x;pos56y;pos56z;pos57x;pos57y;pos57z;pos58x;pos58y;pos58z;pos59x;pos59y;pos59z;pos60x;pos60y;pos60z;pos61x;pos61y;pos61z
Physician;monitoring patients;8.344071;0;0;0;0;0;0;0;0;0;0;0;0;4.451762;-27.32169;1.016656;-71.20107;-27.33017;1.016656;-71.10611;-27.34577;1.016656;-70.9315;-27.36358;1.016656;-70.73215;-27.38193;1.016656;-70.52678;-27.40004;1.016656;-70.32402;-27.41805;1.016656;-70.12244;-27.43609;1.016656;-69.92044;-27.45415;1.016656;-69.71824;-27.47221;1.016656;-69.51623;-27.49013;1.016656;-69.31563;-27.50809;1.016656;-69.11465;-27.52652;1.016656;-68.91346;-27.54511;1.016656;-68.71318;-27.56356;1.016656;-68.51176;-27.58321;1.016656;-68.29592;-27.60119;1.016656;-68.09713;-27.6194;1.016656;-67.89496;-27.6372;1.016656;-67.69595;-27.65528;1.016656;-67.49154;-27.62604;1.016656;-67.3415;-27.60315;1.016656;-67.3392;-27.6341;1.016656;-67.28762;-27.68648;1.016656;-67.07487;-27.68669;1.016656;-66.87457;-27.61372;1.016656;-66.67149;-27.47915;1.016656;-66.47557;-27.33009;1.016656;-66.29767;-27.1728;1.016656;-66.13666;-26.98941;1.016656;-65.92414;-26.84334;1.016656;-65.82388;-26.69721;1.016656;-65.73916;-26.54965;1.016656;-65.65803;-26.39626;1.016656;-65.57298;-26.2147;1.016656;-65.46344;-26.04346;1.016656;-65.35851;-25.87517;1.016656;-65.25574;-25.70717;1.016656;-65.15356;-25.53616;1.016656;-65.05;-25.3439;1.016656;-64.86316;-25.15456;1.016656;-64.78698;-24.96795;1.016656;-64.71192;-24.78076;1.016656;-64.63663;-24.5941;1.016656;-64.56155;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Physician;monitoring patients;6.487741;0;0;0;0;0;0;0;0;0;0;0;0;3.453242;-27.3223;1.016656;-71.19426;-27.33169;1.016656;-71.08923;-27.348;1.016656;-70.90665;-27.36598;1.016656;-70.7054;-27.38405;1.016656;-70.50311;-27.40342;1.016656;-70.2864;-27.42125;1.016656;-70.08681;-27.43939;1.016656;-69.88381;-27.45724;1.016656;-69.68399;-27.47556;1.016656;-69.47885;-27.4938;1.016656;-69.27463;-27.51196;1.016656;-69.07143;-27.53069;1.016656;-68.86871;-27.54908;1.016656;-68.66879;-27.56722;1.016656;-68.47009;-27.58532;1.016656;-68.27122;-27.60343;1.016656;-68.07072;-27.62142;1.016656;-67.8709;-27.63964;1.016656;-67.66702;-27.60736;1.016656;-67.4001;-27.67752;1.016656;-67.20941;-27.71617;1.016656;-67.01477;-27.67521;1.016656;-66.83099;-27.56273;1.016656;-66.69138;-27.37685;1.016656;-66.58479;-27.19512;1.016656;-66.49004;-27.01673;1.016656;-66.397;-26.83891;1.016656;-66.30428;-26.65821;1.016656;-66.21001;-26.48046;1.016656;-66.11952;-26.32532;1.016656;-66.05309;-26.17083;1.016656;-65.98486;-26.01411;1.016656;-65.91364;-25.85623;1.016656;-65.8401;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Physician;monitoring patients;4.515375;0;0;0;0;0;0;0;0;0;0;0;0;2.451353;-27.32;1.016656;-71.22;-27.32344;1.016656;-71.17952;-27.33437;1.016656;-71.05605;-27.35147;1.016656;-70.86191;-27.36944;1.016656;-70.66109;-27.38729;1.016656;-70.46161;-27.40514;1.016656;-70.26202;-27.42314;1.016656;-70.06101;-27.44106;1.016656;-69.86065;-27.45934;1.016656;-69.65633;-27.47732;1.016656;-69.45541;-27.49562;1.016656;-69.25082;-27.51382;1.016656;-69.0474;-27.53277;1.016656;-68.84389;-27.55104;1.016656;-68.64198;-27.57102;1.016656;-68.4374;-27.59221;1.016656;-68.25546;-27.61573;1.016656;-68.08098;-27.64071;1.016656;-67.90698;-27.66523;1.016656;-67.72664;-27.63753;1.016656;-67.46429;-27.69193;1.016656;-67.27225;-27.71505;1.016656;-67.07447;-27.69415;1.016656;-66.88692;-27.66289;1.016656;-66.73693;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Physician;monitoring patients;2.63079;0;0;0;0;0;0;0;0;0;0;0;0;1.45099;-27.32003;1.016656;-71.21965;-27.32454;1.016656;-71.16915;-27.33648;1.016656;-71.03562;-27.3543;1.016656;-70.8362;-27.37253;1.016656;-70.63205;-27.39201;1.016656;-70.41399;-27.41025;1.016656;-70.20984;-27.42816;1.016656;-70.00946;-27.446;1.016656;-69.80968;-27.46414;1.016656;-69.60668;-27.48236;1.016656;-69.40276;-27.50052;1.016656;-69.19947;-27.51842;1.016656;-68.99914;-27.537;1.016656;-68.79895;-27.5553;1.016656;-68.5994;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Resident physician;Patient round;5.709684;0;0;0;0;0;0;0;0;0;0;0;0;6.445069;-25.92339;1.016656;-70.53238;-25.89633;1.016656;-70.32271;-25.90169;1.016656;-70.13918;-25.90887;1.016656;-69.95844;-25.91787;1.016656;-69.77898;-25.92793;1.016656;-69.59975;-25.93501;1.016656;-69.42812;-25.94104;1.016656;-69.25664;-25.94641;1.016656;-69.08905;-25.95073;1.016656;-68.93043;-25.95754;1.016656;-68.76566;-25.96381;1.016656;-68.60322;-25.96824;1.016656;-68.46907;-25.97238;1.016656;-68.34729;-25.98045;1.016656;-68.25489;-25.99496;1.016656;-68.17995;-26.0187;1.016656;-68.10242;-26.0531;1.016656;-68.03436;-26.01036;1.016656;-67.91355;-26.08641;1.016656;-67.78285;-26.17693;1.016656;-67.64877;-26.27501;1.016656;-67.52238;-26.37414;1.016656;-67.39664;-26.44857;1.016656;-67.29697;-26.46309;1.016656;-67.23119;-26.33974;1.016656;-67.19619;-26.23853;1.016656;-67.17543;-26.16497;1.016656;-67.16034;-26.04034;1.016656;-67.13503;-26.06871;1.016656;-67.15188;-26.09891;1.016656;-67.16852;-26.11668;1.016656;-67.17379;-26.11568;1.016656;-67.20491;-26.06992;1.016656;-67.30215;-26.07402;1.016656;-67.41407;-26.08136;1.016656;-67.45459;-26.05821;1.016656;-67.4381;-26.05637;1.016656;-67.4352;-26.02736;1.016656;-67.40533;-25.99369;1.016656;-67.4545;-26.00427;1.016656;-67.48402;-26.03593;1.016656;-67.44799;-26.07209;1.016656;-67.39655;-26.10611;1.016656;-67.36933;-26.13386;1.016656;-67.39389;-26.106;1.016656;-67.35766;-26.07675;1.016656;-67.32463;-26.00927;1.016656;-67.32259;-26.08286;1.016656;-67.34;-26.14782;1.016656;-67.33141;-26.16767;1.016656;-67.36691;-26.16108;1.016656;-67.46286;-26.13498;1.016656;-67.59327;-26.10675;1.016656;-67.66223;-26.06636;1.016656;-67.68394;-26.05494;1.016656;-67.69917;-26.06557;1.016656;-67.69734;-26.02806;1.016656;-67.65423;-26.12346;1.016656;-67.64458;-26.17;1.016656;-67.59553;-26.21043;1.016656;-67.54049;-26.24895;1.016656;-67.48576
Resident physician;Patient round;9.013771;0;0;0;0;0;0;0;0;0;0;0;0;5.453383;-28.74834;1.016656;-71.98583;-28.76978;1.016656;-71.91318;-28.80465;1.016656;-71.75619;-28.84172;1.016656;-71.56973;-28.87516;1.016656;-71.39122;-28.90705;1.016656;-71.21066;-28.93839;1.016656;-71.03364;-28.96792;1.016656;-70.85387;-29.00268;1.016656;-70.67654;-29.04811;1.016656;-70.50616;-29.10028;1.016656;-70.32303;-29.13106;1.016656;-70.13632;-29.16142;1.016656;-69.94967;-29.18667;1.016656;-69.76312;-29.20908;1.016656;-69.5712;-29.22397;1.016656;-69.3951;-29.2359;1.016656;-69.23662;-29.24537;1.016656;-69.09348;-29.25451;1.016656;-68.96438;-29.25644;1.016656;-68.8471;-29.19524;1.016656;-68.69891;-29.21176;1.016656;-68.60896;-29.22127;1.016656;-68.52636;-29.22317;1.016656;-68.44987;-29.23452;1.016656;-68.38322;-29.24911;1.016656;-68.31906;-29.25516;1.016656;-68.26551;-29.2473;1.016656;-68.1826;-29.22913;1.016656;-68.07872;-29.2093;1.016656;-67.95845;-29.18408;1.016656;-67.79872;-29.16537;1.016656;-67.59678;-29.20082;1.016656;-67.39643;-29.27927;1.016656;-67.21277;-29.37486;1.016656;-67.03679;-29.47055;1.016656;-66.86063;-29.56697;1.016656;-66.6831;-29.6631;1.016656;-66.5061;-29.76117;1.016656;-66.32555;-29.83105;1.016656;-66.05384;-29.93221;1.016656;-65.87506;-30.03279;1.016656;-65.69733;-30.13377;1.016656;-65.51889;-30.23472;1.016656;-65.34052;-30.34253;1.016656;-65.15;-30.44348;1.016656;-64.97165;-30.54256;1.016656;-64.79652;-30.64133;1.016656;-64.622;-30.74171;1.016656;-64.44463;-30.84065;1.016656;-64.26682;-30.93983;1.016656;-64.08889;-31.03835;1.016656;-63.91369;-31.13685;1.016656;-63.73783;-31.23555;1.016656;-63.56267;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Visitor;Supporting family member;10.15283;0;0;0;0;0;0;0;0;0;0;0;0;6.444854;-8.066668;1.016656;-3.5;-8.217273;1.016656;-3.638372;-8.366959;1.016656;-3.775901;-8.514747;1.016656;-3.911686;-8.662243;1.016656;-4.047204;-8.811024;1.016656;-4.183899;-8.961085;1.016656;-4.321773;-9.113256;1.016656;-4.461583;-9.265203;1.016656;-4.601191;-9.413878;1.016656;-4.737793;-9.567528;1.016656;-4.878964;-9.725096;1.016656;-5.023735;-9.874743;1.016656;-5.161229;-10.02526;1.016656;-5.299528;-10.17695;1.016656;-5.438895;-10.3267;1.016656;-5.576486;-10.47546;1.016656;-5.713162;-10.62289;1.016656;-5.848616;-10.69034;1.016656;-5.921914;-10.83797;1.016656;-6.057124;-10.9866;1.016656;-6.193258;-11.13418;1.016656;-6.328429;-11.28624;1.016656;-6.467703;-11.43635;1.016656;-6.605193;-11.5856;1.016656;-6.741884;-11.73515;1.016656;-6.878865;-11.88485;1.016656;-7.01597;-12.03441;1.016656;-7.152956;-12.18292;1.016656;-7.288979;-12.33171;1.016656;-7.425259;-12.48088;1.016656;-7.561886;-12.62988;1.016656;-7.698353;-12.77966;1.016656;-7.835536;-12.94013;1.016656;-7.98251;-13.08788;1.016656;-8.117846;-13.23817;1.016656;-8.255493;-13.38611;1.016656;-8.390987;-13.53668;1.016656;-8.528892;-13.65428;1.016656;-8.577029;-13.78394;1.016656;-8.703681;-13.90445;1.016656;-8.821386;-14.01449;1.016656;-8.92887;-14.11492;1.016656;-9.026968;-14.20657;1.016656;-9.116481;-14.28994;1.016656;-9.19792;-14.36408;1.016656;-9.270332;-14.43047;1.016656;-9.335186;-14.48669;1.016656;-9.390098;-14.53452;1.016656;-9.436819;-14.5728;1.016656;-9.474212;-14.60191;1.016656;-9.502639;-14.62162;1.016656;-9.521891;-14.6323;1.016656;-9.53232;-14.63333;1.016656;-9.533334;-14.61664;1.016656;-9.533334;-14.52585;1.016656;-9.533334;-14.35801;1.016656;-9.533334;-14.07537;1.016656;-9.472825;-13.88389;1.016656;-9.528162;-13.70937;1.016656;-9.533334;-13.55342;1.016656;-9.533334;-13.42125;1.016656;-9.533334
Visitor;Supporting family member;6.50948;0;0;0;0;0;0;0;0;0;0;0;0;3.453031;-8.085699;1.016656;-3.517485;-8.163359;1.016656;-3.58884;-8.298343;1.016656;-3.712862;-8.447123;1.016656;-3.84956;-8.596688;1.016656;-3.986976;-8.756927;1.016656;-4.1342;-8.904474;1.016656;-4.269765;-9.054548;1.016656;-4.40765;-9.202275;1.016656;-4.543376;-9.353951;1.016656;-4.682731;-9.504926;1.016656;-4.821444;-9.655154;1.016656;-4.95947;-9.805396;1.016656;-5.097513;-9.953873;1.016656;-5.233932;-10.10135;1.016656;-5.369433;-10.24898;1.016656;-5.505074;-10.39774;1.016656;-5.641755;-10.54606;1.016656;-5.778027;-10.69736;1.016656;-5.917041;-10.75236;1.016656;-6.001608;-10.90428;1.016656;-6.139853;-11.05532;1.016656;-6.277304;-11.20695;1.016656;-6.415295;-11.35855;1.016656;-6.553248;-11.52046;1.016656;-6.700591;-11.67205;1.016656;-6.838539;-11.82085;1.016656;-6.973948;-11.96918;1.016656;-7.108924;-12.11991;1.016656;-7.246097;-12.27134;1.016656;-7.383894;-12.42228;1.016656;-7.521255;-12.57105;1.016656;-7.656634;-12.72026;1.016656;-7.792425;-12.86907;1.016656;-7.92784;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Visitor;Supporting family member;0.6329291;0;0;0;0;0;0;0;0;0;0;0;0;0.4524107;-8.071583;1.016656;-3.504517;-8.126621;1.016656;-3.555086;-8.241058;1.016656;-3.660226;-8.389502;1.016656;-3.796612;-8.53766;1.016656;-3.932736;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Shift nurse;Writing report;10.04898;0;0;0;0;0;0;0;0;0;0;0;0;6.444638;-26.28;1.016656;-25.39;-26.10973;1.016656;-25.2767;-25.9405;1.016656;-25.16409;-25.77341;1.016656;-25.0529;-25.60666;1.016656;-24.94194;-25.43846;1.016656;-24.83002;-25.2688;1.016656;-24.71712;-25.09676;1.016656;-24.60264;-24.87386;1.016656;-24.45432;-24.70577;1.016656;-24.34247;-24.53206;1.016656;-24.22688;-24.35392;1.016656;-24.10834;-24.18474;1.016656;-23.99575;-24.01456;1.016656;-23.88251;-23.84307;1.016656;-23.76839;-23.67376;1.016656;-23.65573;-23.50558;1.016656;-23.54382;-23.3389;1.016656;-23.43291;-23.1354;1.016656;-23.23347;-22.97862;1.016656;-23.13775;-22.83216;1.016656;-23.04835;-22.69807;1.016656;-22.96649;-22.57172;1.016656;-22.88936;-22.45878;1.016656;-22.8204;-22.35808;1.016656;-22.75892;-22.26874;1.016656;-22.70438;-22.19098;1.016656;-22.65691;-22.12493;1.016656;-22.61658;-22.07083;1.016656;-22.58355;-22.02817;1.016656;-22.55751;-21.99702;1.016656;-22.53849;-21.97758;1.016656;-22.52662;-21.97;1.016656;-22.522;-21.97019;1.016656;-22.52213;-22.00871;1.016656;-22.54775;-22.11626;1.016656;-22.61932;-22.27791;1.016656;-22.72689;-22.44939;1.016656;-22.841;-22.60359;1.016656;-22.93303;-22.7732;1.016656;-23.04638;-22.94283;1.016656;-23.15975;-23.11047;1.016656;-23.27178;-23.27699;1.016656;-23.38306;-23.44367;1.016656;-23.49446;-23.61164;1.016656;-23.60672;-23.7791;1.016656;-23.71863;-23.94993;1.016656;-23.8328;-24.11792;1.016656;-23.94506;-24.2887;1.016656;-24.0592;-24.45849;1.016656;-24.17268;-24.62896;1.016656;-24.2866;-24.79938;1.016656;-24.40049;-24.98134;1.016656;-24.52209;-25.1447;1.016656;-24.63126;-25.29439;1.016656;-24.7313;-25.43311;1.016656;-24.82401;-25.56334;1.016656;-24.91104;-25.64031;1.016656;-24.98074;-25.75081;1.016656;-25.05144;-25.84949;1.016656;-25.11457;-25.93828;1.016656;-25.17137;-26.01666;1.016656;-25.22153
Head of the ED;Monitoring patients;11.7276;0;0;0;0;0;0;0;0;0;0;0;0;6.444427;-28.71718;1.016656;-71.9079;-28.81201;1.016656;-71.73659;-28.86841;1.016656;-71.55341;-28.91789;1.016656;-71.37038;-28.96185;1.016656;-71.18583;-29.0013;1.016656;-70.9981;-29.03674;1.016656;-70.80743;-29.06871;1.016656;-70.61298;-29.09715;1.016656;-70.41789;-29.12196;1.016656;-70.2263;-29.14477;1.016656;-70.02777;-29.16548;1.016656;-69.82383;-29.18299;1.016656;-69.63012;-29.19682;1.016656;-69.44701;-29.20522;1.016656;-69.27576;-29.2001;1.016656;-69.08781;-29.19548;1.016656;-68.90617;-29.19009;1.016656;-68.72904;-29.13999;1.016656;-68.44647;-29.1577;1.016656;-68.32549;-29.18268;1.016656;-68.26833;-29.20892;1.016656;-68.16331;-29.21205;1.016656;-67.97121;-29.18765;1.016656;-67.78831;-29.16459;1.016656;-67.63546;-29.19077;1.016656;-67.46883;-29.23528;1.016656;-67.30378;-29.32003;1.016656;-67.15103;-29.40524;1.016656;-66.99544;-29.49862;1.016656;-66.83591;-29.59868;1.016656;-66.67004;-29.69557;1.016656;-66.49545;-29.79156;1.016656;-66.31645;-29.8944;1.016656;-66.1247;-29.98909;1.016656;-65.94816;-30.08541;1.016656;-65.76854;-30.18021;1.016656;-65.59177;-30.27755;1.016656;-65.41026;-30.3191;1.016656;-65.21121;-30.41899;1.016656;-65.03334;-30.51889;1.016656;-64.85545;-30.61761;1.016656;-64.67963;-30.71567;1.016656;-64.50501;-30.81357;1.016656;-64.3303;-30.91151;1.016656;-64.15391;-31.00913;1.016656;-63.97791;-31.10921;1.016656;-63.7986;-31.2074;1.016656;-63.6222;-31.30736;1.016656;-63.44296;-31.40719;1.016656;-63.26496;-31.50776;1.016656;-63.08644;-31.60848;1.016656;-62.90811;-31.71675;1.016656;-62.7181;-31.83139;1.016656;-62.54975;-31.97377;1.016656;-62.40763;-32.1158;1.016656;-62.26604;-32.26013;1.016656;-62.12214;-32.34377;1.016656;-61.946;-32.48942;1.016656;-61.80304;-32.63296;1.016656;-61.66214;-32.77692;1.016656;-61.5208;-32.92051;1.016656;-61.37987
Paramedic;Wheeling patient on a stretcher;10.53085;0;0;0;0;0;0;0;0;0;0;0;0;6.444222;-9.141353;1.016656;-20.9644;-9.289076;1.016656;-21.10414;-9.454182;1.016656;-21.20384;-9.617659;1.016656;-21.30045;-9.780128;1.016656;-21.39917;-9.945087;1.016656;-21.49693;-10.10625;1.016656;-21.59054;-10.26752;1.016656;-21.68358;-10.42944;1.016656;-21.77857;-10.58104;1.016656;-21.86606;-10.72839;1.016656;-21.94678;-10.87309;1.016656;-22.0237;-11.00318;1.016656;-22.08755;-11.12964;1.016656;-22.14712;-11.25258;1.016656;-22.19907;-11.37684;1.016656;-22.2465;-11.49984;1.016656;-22.28897;-11.62105;1.016656;-22.32604;-11.65311;1.016656;-22.30907;-11.78696;1.016656;-22.34603;-11.92683;1.016656;-22.37922;-12.06501;1.016656;-22.40941;-12.21078;1.016656;-22.43842;-12.36187;1.016656;-22.4628;-12.5121;1.016656;-22.48257;-12.66263;1.016656;-22.50009;-12.81536;1.016656;-22.51847;-12.96873;1.016656;-22.53335;-13.12077;1.016656;-22.54809;-13.27592;1.016656;-22.56041;-13.43458;1.016656;-22.57197;-13.5949;1.016656;-22.5832;-13.75442;1.016656;-22.59078;-13.92197;1.016656;-22.593;-14.07689;1.016656;-22.59068;-14.23869;1.016656;-22.58714;-14.40433;1.016656;-22.58657;-14.58185;1.016656;-22.59364;-14.66656;1.016656;-22.54927;-14.85235;1.016656;-22.60108;-15.04138;1.016656;-22.66531;-15.22329;1.016656;-22.74528;-15.35399;1.016656;-22.87489;-15.42939;1.016656;-23.05464;-15.49387;1.016656;-23.2461;-15.55814;1.016656;-23.43698;-15.62372;1.016656;-23.63171;-15.6882;1.016656;-23.8232;-15.75376;1.016656;-24.01786;-15.81893;1.016656;-24.21141;-15.88437;1.016656;-24.40572;-15.94978;1.016656;-24.59997;-16.01965;1.016656;-24.80744;-16.08505;1.016656;-25.00168;-16.14926;1.016656;-25.19235;-16.21325;1.016656;-25.38241;-16.27829;1.016656;-25.57556;-16.26277;1.016656;-25.73988;-16.32909;1.016656;-25.93288;-16.39446;1.016656;-26.12311;-16.46002;1.016656;-26.31391;-16.52541;1.016656;-26.50419
